	Unnamed: 0	Sentence	Label
11180	11180	jayasurya pandathetilum poliyali enn tonniyatu enikk maatramanno	Positive
11181	11181	raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam	Positive
11182	11182	hlo ee movie trailer videos engana lefikkunne  enikke oru channel thudangana 9496533662	unknown_state
11183	11183	ivide shammi serikkum oru fascist physo alle....?? angane thonniyavar like adikku...	unknown_state
11184	11184	rapistukallkk theertha theerathe cinemem kanjaavennum paranj thalliya payyanu velakkum.. aaaaha anthass	Negative
11185	11185	lalettan  faansinte ashamsakal....  waiting  phoor mamangam	Positive
11186	11186	which is better trailer like__under wold comment__ helen	unknown_state
11187	11187	lalettan screen presence 100 percent in trailer. lalettan politics and actionil thakarkkum ennullavar like adi........	Positive
11188	11188	wow.... itharam kathaapaathram abhinayikkaan manju chechiykku maathrame kazhiyoo .. veendum shakthamaaya kathaapaathram kaanaan kazhinjathil oru paadu santhosham.	Positive
11189	11189	nala patt, cinema adipoli  psycho fahad fasil	Positive
11190	11190	ittimaani trailer release cheyyuo munbu diss‌like adicha ellaavarkkuo ente naduviral namaskarao ..... ?	Negative
11191	11191	nivin ichaayan ithu takarkkum... asifali faansinte vijayashamsakal	Positive
11192	11192	kolakolli item ikka war mode on	Positive
11193	11193	music  eee sinima erangunnathode eee kutty malayaali manasil idam nedum urappu	Positive
11196	11196	ithil ippo ullaa kure scenes onnum filimil illaalloo	unknown_state
11197	11197	trailor angott kluch pidikunilla ellavarum support cheyyu	unknown_state
11198	11198	5ll kooduthal thavana kettavark like adikkaan ulla kamant‌     edit:thank you for 1k likes&please subscribe my channel	unknown_state
11199	11199	asif ali fansinte vaka ella vidha ashamsagalum	Positive
11200	11200	kumbalangi nights  uyiril thodum paattinte remix	unknown_state
11201	11201	padam kidu mooneee kaanan marakkalle ethupole padam kandillegill you is bad man	Positive
11202	11202	lallettta mass kola mass still waiting	Positive
11203	11203	teaser aaa petti kadayil irakkaathe immi chanalil irakkuvairunnel naalal kandene	Negative
11204	11204	chirstiyanikalude...edayil avante.  peru.... lucifer .' . . adipowli...dialog....🥰🥰    🤩🤩	Positive
11205	11205	trailer kandittu dquntea instagram  post kandappo ..dqi vayazyapolea thonnanu ..mammukkaaa🥰🥰🥰🥰	unknown_state
11206	11206	nivin    ....... njn onnum parayaanilla..	unknown_state
11207	11207	surajettan  abhinayikkaan parayumbol jeevichu kaanikkum	Positive
11208	11208	remo ile paattu kazhinnu addict aaya paatti	Positive
11209	11209	aaraan ithinte sangeetha samvidaanam niru‍vahichathu enthu oola pattaan	Negative
11210	11210	mammokkaaa katta waiting for this movie	Positive
11211	11211	new gen govt piller powliennulavar like	unknown_state
11212	11212	ratsanante bgm cherthayitt onn mix aakki llr	Mixed_feelings
11213	11213	mamangam koduthaa aavesham promotion  ithinu koduthaal padam vann hitt‌	Positive
11214	11214	trailer editing pora.. oru nalla sinima aakatte..	Mixed_feelings
11215	11215	5 million aya ennu nokkan vannvarundo	unknown_state
11216	11216	no hope oru disaster manakunu,,, sorry laleta	Negative
11217	11217	ithu  mamnkam thinte sad  mattum  urapppppppplppppplpp	Positive
11218	11218	malayalathinte a.r rahman ennu visheshipikkavunna vidyasagarinte magical musicinu vendi kathirikkam	Positive
11219	11219	enta nattil shot cheytha padam aanu urappayum fdfs kandirikkum jojo peruth  ishttam	Positive
11220	11220	1:34 bg il blur aayt nikuna aal prithvi aayt thonyath nik mathranoo?	unknown_state
11221	11221	guhaanolikal   dislike   oombiyattu   pooku	Negative
11222	11222	namma kumbalangikkaar like‌ adii  ivide  kaanatte mass	unknown_state
11223	11223	kuru pottikaan muyuman nadan fansukar ethiyittund	Negative
11224	11224	naise songdasettan sund aahaa anthas enthaa oru pheel mamootty dance vere level	Positive
11225	11225	wishwasich koode varunnavare geevan      kodutayalum samrakhikkum	unknown_state
11226	11226	sinima erangiya shesham veendum eee paatt kelkkaan vannavarille  comment box vaayichirunnaal chirichoru vazhikkaakum	unknown_state
11227	11227	pennumbille  aaa kannaadiyil pooyi noock appo kaanum mookkutthi	Negative
11228	11228	pinneum pinneum ithu kaanuna ethra peer und	unknown_state
11229	11229	mass dialogue ketittu chiri vanathu enikku mathram aano	Mixed_feelings
11230	11230	trailer 5 il kooduthal kandavar like	unknown_state
11231	11231	than ketto? anna benn fans like adi	unknown_state
11232	11232	ee thavanathe onam pooramakkan  itty maani varunu	Positive
11233	11233	trailer ullee scene palathum theater il kandilaaa..nnayalum padaam super aaann. kidduuuu aaaaaaa	Positive
11234	11234	marana mass trailer........ katta waiting for dec 20.. pullu giri	Positive
11235	11235	kuzhapom illa paatu eniku ishtapettu sreya goshaal paadiya kondu	Positive
11236	11236	palim sharathe joshi track maatti	unknown_state
11237	11237	njaghalu katta waiting aanu...nov 21 aavunnillallo ennoru pbm	Positive
11238	11238	film kandu kazhinju trailer nu like adikkan vanna ethra perund ?  padam kidukkille ??	unknown_state
11239	11239	maraka mystery ulla trailer, ithu polikkum..	Positive
11240	11240	ee paatu ethra pravashyam kettu njn 6 il kooduthal #type ur comments	Positive
11241	11241	gopi annan  namichu   kidukkachi bgm  kidukki	Positive
11242	11242	otta adik mooku kuthi veezhanam apo seriyavum	unknown_state
11243	11243	das ettantae shabdavum ikkayudae sowdaryavum randum ennum. orupolae	Positive
11244	11244	ente mone.... ijati mass..... katta waiting......	Positive
11245	11245	all kerala thalapathy bloods wishes mohan lal	unknown_state
11246	11246	mammuka fans hit like mammukayude meyvazhakam haters kaanan pokunnathe ulu	Positive
11247	11247	odiyanu munmeyulla lalettane onnukude thirichu kittiyarunne ellathilum ore look🤐	Negative
11248	11248	ninakku eni malayalam intrustriyil polikkan pattumo boss se ikka no dilouge only action	unknown_state
11249	11249	mohanlalinte mikka movies kanunnathine  kattiyum nallathu athinte trailer kanunnathanu  anu	Mixed_feelings
11250	11250	ellavarum njentticha abhinayam aanu... kidu film...	Positive
11251	11251	mmade maala st.aantanis schoolil shoot‌ cheytha paatt*... *nammade thrissur gediyayi lalettan... thrissurthe pillerokke ivide vanne	unknown_state
11252	11252	lalettan sound ......................:) :) koothara style tone..	unknown_state
11253	11253	ayyo ithu prashnam aavum meesha piriyum mundu madakkikkuthaalonnum illa puliyumilla oodiyanumilla peruchaazhiyumilla   kumbavayarumilla ithinum degrade urappaan	Negative
11254	11254	raju ettan i'll . raju ettan ilangil or ith indavilla	Mixed_feelings
11256	11256	polikktte lalettan pillarum... thalaivar faansinte ellah vidha aashamsakalum...	Positive
11257	11257	ithu malayaala padam aanennu paranjittu muzhuvan hindi aanallo....	Mixed_feelings
11258	11258	full pirates of caribien visuals aanallo	Mixed_feelings
11259	11259	eee  adar aittam pooyi kandittu vaa makkale...	unknown_state
11260	11260	aaroo oraal allah ente eattan  my bigg brother	unknown_state
11261	11261	especially song kelkunbol oru vera  feelings ane ethra kettalum mathiyavilla	Positive
11262	11262	aaran manjuvintey bharthavum makalum aayittu veshamitta thaarangal? aarkkenkilum ariyamenkil parayumo pleas?	unknown_state
11263	11263	ama paatu yathurya illa moodu yathurya	unknown_state
11264	11264	ente kochi machaane kandoo..enthaa oonte lukk makkale	Positive
11265	11265	joshichayaante mass come back aavum ith	Positive
11266	11266	makkaleee ikkayude negative rolinu vendi katta waiting cheyyunnavar like adichee	unknown_state
11267	11267	oru lalettan fan aaya njan polum like adichu poyi.... sprb	Positive
11268	11268	best actor film evdeyo keri varunnu	Mixed_feelings
11269	11269	aarenkilum avalte mookkutthi onnu kandu pidichu.... kodakkade...  shreya ghoshal 🤞	unknown_state
11270	11270	its wanaah great¥€¥ polichu laalettan chankanu chankidippanu lalettaan	Positive
11271	11271	enna kidu bgm ahnu ikka	Positive
11272	11272	padathil animation undenn paranjappo ethreem karutheela   ikka super	Positive
11273	11273	guhan fence ivide baa..... nammakk chugikkam	Negative
11274	11274	kathukamvum jinjasa niranjathumaaya churulazhiyaattha rahasyangale patti ariyuvaanum arivu vardhippikkaanum thaalparyam ullavar ente videos kandu nokku.	unknown_state
11275	11275	kidannu dance kalichondu irikkaathe avide evidelum thirayu, pinne daansante idayilu‍ kaalil engaanum kollanam	unknown_state
11276	11276	mammokkak ethra varshatilan oru vayas koodunadh .. 🤔	unknown_state
11277	11277	ikkayude eee  sthraina veshathe kaliyaakkiyavar onnu oorkkuka.. avarude ishtanadan thante aaya kaalath cheyyaan madikkunna oru veshamaanu eee manushyan thante arupathiyettaam vayassil cheythuvachirikkunnathu ennu.. mammookka  love u ikka  vettappattikal kurachukondeyirikkuka	Positive
11278	11278	kanum munpe dislike adicha aa mahanmarude manasu aarum kanathe pokaruthu	Negative
11280	11280	adipoli trailer . waiting madura raja	Positive
11281	11281	padam avardanallo!  mollywoodile lion sinimayennu vilikkam.	Positive
11282	11282	malayalikalkku iru cinema jayipikkanel eh jathi pattu venamenna chila vattanmarude vicharam..	Negative
11283	11283	shammi heero aadaa heero... ijjati psycho	Positive
11284	11284	mahaa nadaname ninte peraanu mammootty	Positive
11285	11285	basha ta tara ta ttta tta basha polund	unknown_state
11287	11287	pranavu mohanlal patiya rol ayirunnu puthiya pillar polikum	Positive
11288	11288	raju ettan nde films il kaanan pettuna athe cinematography eee trailer il kaanan sathikunnu....	Positive
11289	11289	dislike adichavarode enik parayanullathe ikka uryir	Negative
11290	11290	mookkil irikkunnathu pinne pookkutti aano	Negative
11291	11291	2020 ikku edukkum   hitt adikkathirikkilaa	Positive
11292	11292	dado girija	Mixed_feelings
11293	11293	kandu nokkane ishtaayaal like‌ share subscribe	unknown_state
11294	11294	varkki enicariam thrissoor kizhakkumpuratthu inganoru varkkiyund	unknown_state
11295	11295	aadyam njaan brothers day pinne love action drama avasanam ittimaani	unknown_state
11296	11296	mass trailer... lalettaaaaa oru rakshayumilla. pwolichu... lalettan muthaanu... prithvi sarikum njettichu. lalettan+prithvi=lucifer(blockbuster )... lalettan ishtam	Positive
11297	11297	eee padatthil orikkalum mammoottiyude dance undaakumenn karuthiyilla.  theateril nalla kayyadi aayirunnu ithinokke.  sambhavam kyoott aayittund	Positive
11298	11298	ithupole ishtappettittilla mattorale en happy birthday pinnokka	Positive
11299	11299	padam kazhinj vannavar undo nalla kinnankaach padam	Positive
11300	11300	is it aadai (tamil film) remake?	unknown_state
11301	11301	mohanlal sir - look ..... kiddo...	Positive
11302	11302	2019 psycho varshamayitu prekyapikanda verum mikavarum	unknown_state
11303	11303	kidu kamants aanallo vaayichirikkaan nalla rasamundu	unknown_state
11304	11304	oru best actor manakkunnu....happy birthday chunk ikkaaaa	Positive
11305	11305	sunny chechiye oru minnayam pole kanan pattiyollu	unknown_state
11306	11306	aadyam saari kandupidichu udukkaan noock pennungale ennittalle mookkutthi	Negative
11307	11307	aaroo oraal allah !! ente eattan my big brother	unknown_state
11308	11308	mookkutthi aaa kuppiyil veenaayirikkum. mammookka vannu eduthutharum	unknown_state
11309	11309	onnonnara chiriyona kodi sammaanichukond eattan ezhunnallunnunde.........  lalettan maassumaan manassumaan	Positive
11310	11310	hollywood style...mammukka box office kidukkum..mass stylish thriller aayirikkum...	Positive
11311	11311	vazhiyorangal thorum thanalayi padarchilla nee..  fav line ullavar undo ???	unknown_state
11312	11312	ee vishuvinu madhura rajayude oru madhura kannii....  by a lalettan fan	Positive
11313	11313	cinima kandathinu shesham kanunnavar indo	unknown_state
11314	11314	above 250 cr collection kittum ennullavar ivide come on	Positive
11316	11316	mamangam alla avante apppan vannallum eth vijayikkum	Positive
11317	11317	emm jayachandran  onnu kaanaan pattumo	unknown_state
11318	11318	25m shesham ivide veendum veendum vannath njaan mathramaano.	unknown_state
11319	11319	abhinaya kulapathi eattan udichu pinne allah	Positive
11320	11320	alavarum padathinu paati parayumbo... sushin num sooraj num oru like? bhavi vagdhanangal!	Positive
11321	11321	njangade  sthalam.. odukkathe  pheel	Positive
11323	11323	iii mookkutthi... nammal etteduthu.....malayaala sinimayude charithram vazhimaraan pookunnu..... m	Positive
11324	11324	fefka ee padam release cheyyan samadhicho?	unknown_state
11325	11325	dislike adikunna mammunikale	Negative
11327	11327	ithuvare malayalasinimayil kandittillaatha vyathyasthamaya veshavumaayu janapriyanaayakan.	Positive
11328	11328	padam flop aakumbo ee comment like cheyyaneaa.....  ith ivide kidakattea..	unknown_state
11329	11329	pandathe dileep ayirunnegi njan adyam poi kanunna padam ethayene .. edo dileepetta nigal mosham akendairunilla	Negative
11330	11330	malayalam film industry ile etavum stylishaayitulla trailer.. lusifer	Positive
11331	11331	appo namukkee christumous adichu polikkaam	Positive
11332	11332	ammachee.....kidu. ( mr.sree kumar menon ithokke nokki padikk.	Positive
11333	11333	etra varsham kayinnalum mammoka ath or haram aaan	Positive
11334	11334	ee kuttiye onnude kaanan vannavar like adi...	unknown_state
11335	11335	fan cinemeda trailer pole undallo 🤔	unknown_state
11336	11336	aravindan reey athidhikal kku shesham hitt aavarthikkaan vineet	Positive
11337	11337	enna looks ikkaaaa. u r really maaaassss. heavy film. romaanjification at the peak.	Positive
11338	11338	lalettan ente ettan...my big brother	unknown_state
11339	11339	ikkante adutha adhutha randu padanghall 100 cr clubil kayaran povum	Positive
11340	11340	kandathil vech mungiya pdam  rating 1.1/5	Negative
11341	11341	koode thirayanam ennund.. pakshe ee paatinde idayil veronnum nokkan pattilla..	unknown_state
11342	11342	uyiril thodum thalir viralaavane nee arike nadakkane alayum chudukaattinu koottinayaay namoru naal kinakkudilil chennanayumiru nilavalayay  aarum kaanaa hridayathaaramathil uruki naamannarum kelkka.. pranayajaalakatha palavuru parayumo  uyiril thodum kulir viralaayidaam njaan arike nadannidaam alayum chudukaattinu koottinayaay namoru naal kinakkudilil chennanayumiru nilavalayay  aarum kaanaa hridayathaaramathil uruki naamannarum kelkka.. pranayajaalakatha palavuru parayumo  vazhiyorangal thorum thanalaayee padarchilla nee kudayaay nivarnnu nee novaaraathe thoraathe peyke  thuzhayolangal pooll niin kadavathonnu njaan thottu melle kaatte chillayithil veeshane kaare ilayithil peyyane  melle theeramithilolangalolangayi nee varoo  uyiril thalodidum uyiraayidum naam namorunal kinakkadalil chennanayumiru nilaanadiyaay  aarum kaanaa hridayathaaramathil uruki naamannarum kelkka.. pranayajaalakatha palavuru thudarumo	unknown_state
11345	11345	ekkkaaaaa .... kaathirunath veruthe aayillaaa ... heavy item .. ekka fans hit the button ..	Positive
11346	11346	malayaalathinte mahaa nadanam mega star mammootty	Positive
11347	11347	rajan sakkariyaykk shesham ingane oru muthal  ikka muthaanu	Positive
11348	11348	looks change cheyunna kaaryathil ingeru poliya...	Positive
11349	11349	2019 nte avasanam mamangam charithram srishtikuompol...  #2020 aadyam shylock charithram rachikkum  vaa asura vaa  #thefaceofindiancinema	Positive
11350	11350	pazhaya lalettan + pazhaya rajuettan + pazhaya achaayan nivin angane aaage motham 3.....ethin pogum ennulla  confusion aaanallo	Positive
11351	11351	all the best from a katta ettan fan	unknown_state
11352	11352	mmala laal ennum frasha! ithum polikkum!	Positive
11353	11353	gabriel jesus....pole felt nammade jaison....? aarkengilum..?	unknown_state
11355	11355	malayala cinemayude charithram mattan deric abraham june 16 ethum	Positive
11356	11356	lahari music eduthathu kondo entho views angottu orithilla.. ithra porallo...	Mixed_feelings
11357	11357	trailerin otta kurappama ullu njankluda ikkayuda face kandela	Mixed_feelings
